census_tract,year,scenario,group,resp,rend,income_per_capita,income_class
354980505000079,2000,original,15a20s,18,49500,2750,from 10 to 20 mw
354980505000079,2000,original,aci20s,17,83457,4909.235294117647,above 20 mw
354980505000053,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
354980505000053,2000,original,meioa1,21,0,0,from 0 to 0.5 mw
354980505000053,2000,original,1a2sm,26,6198,238.3846153846154,from 1 to 2 mw
354980505000053,2000,original,2a3sm,29,11090,382.41379310344826,from 2 to 3 mw
354980505000053,2000,original,3a5sm,55,31597,574.4909090909091,from 3 to 5 mw
354980505000053,2000,original,5a10sm,93,103215,1109.8387096774193,from 5 to 10 mw
354980505000053,2000,original,10a15s,34,66266,1949,from 10 to 15 mw
354980505000053,2000,original,15a20s,21,57494,2737.809523809524,from 10 to 20 mw
354980505000053,2000,original,aci20s,13,60700,4669.2307692307695,above 20 mw
354980505000104,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
354980505000104,2000,original,meioa1,30,4458,148.6,from 0.5 to 1 mw
354980505000104,2000,original,1a2sm,35,8973,256.37142857142857,from 1 to 2 mw
354980505000104,2000,original,2a3sm,31,12100,390.3225806451613,from 2 to 3 mw
354980505000104,2000,original,3a5sm,43,25785,599.6511627906976,from 3 to 5 mw
354980505000104,2000,original,5a10sm,54,58278,1079.2222222222222,from 5 to 10 mw
354980505000104,2000,original,10a15s,17,32722,1924.8235294117646,from 10 to 15 mw
354980505000104,2000,original,15a20s,10,0,0,from 0 to 0.5 mw
354980505000104,2000,original,aci20s,11,54400,4945.454545454545,above 20 mw
354980505000054,2000,original,meioa1,14,2053,146.64285714285714,from 0.5 to 1 mw
354980505000054,2000,original,1a2sm,22,5610,255,from 1 to 2 mw
354980505000054,2000,original,2a3sm,18,7307,405.94444444444446,from 2 to 3 mw
354980505000054,2000,original,3a5sm,32,18548,579.625,from 3 to 5 mw
354980505000054,2000,original,5a10sm,73,82703,1132.9178082191781,from 5 to 10 mw
354980505000054,2000,original,10a15s,23,43651,1897.8695652173913,from 10 to 15 mw
354980505000054,2000,original,15a20s,12,32800,2733.3333333333335,from 10 to 20 mw
354980505000054,2000,original,aci20s,19,106620,5611.578947368421,above 20 mw
354980505000034,2000,original,meioa1,11,1661,151,from 0.5 to 1 mw
354980505000034,2000,original,1a2sm,8,2075,259.375,from 1 to 2 mw
354980505000034,2000,original,2a3sm,10,3704,370.4,from 2 to 3 mw
354980505000034,2000,original,3a5sm,26,14885,572.5,from 3 to 5 mw
354980505000034,2000,original,5a10sm,59,65053,1102.593220338983,from 5 to 10 mw
354980505000034,2000,original,10a15s,17,33338,1961.0588235294117,from 10 to 15 mw
354980505000034,2000,original,15a20s,21,57200,2723.809523809524,from 10 to 20 mw
354980505000034,2000,original,aci20s,15,67214,4480.933333333333,above 20 mw
354980505000105,2000,original,meioa1,24,3420,142.5,from 0.5 to 1 mw
354980505000105,2000,original,1a2sm,36,9282,257.8333333333333,from 1 to 2 mw
354980505000105,2000,original,2a3sm,46,17947,390.1521739130435,from 2 to 3 mw
354980505000105,2000,original,3a5sm,58,33830,583.2758620689655,from 3 to 5 mw
354980505000105,2000,original,5a10sm,63,69744,1107.047619047619,from 5 to 10 mw
354980505000105,2000,original,10a15s,15,29163,1944.2,from 10 to 15 mw
354980505000105,2000,original,15a20s,10,27400,2740,from 10 to 20 mw
354980505000105,2000,original,aci20s,10,42326,4232.6,above 20 mw
354980505000080,2000,original,meioa1,19,0,0,from 0 to 0.5 mw
354980505000080,2000,original,1a2sm,32,8209,256.53125,from 1 to 2 mw
354980505000080,2000,original,2a3sm,27,10639,394.037037037037,from 2 to 3 mw
354980505000080,2000,original,3a5sm,36,21184,588.4444444444445,from 3 to 5 mw
354980505000080,2000,original,5a10sm,52,55011,1057.9038461538462,from 5 to 10 mw
354980505000080,2000,original,10a15s,22,42800,1945.4545454545455,from 10 to 15 mw
354980505000080,2000,original,15a20s,10,27560,2756,from 10 to 20 mw
354980505000080,2000,original,aci20s,3,0,0,from 0 to 0.5 mw
354980505000012,2000,original,meioa1,1,0,0,from 0 to 0.5 mw
354980505000012,2000,original,1a2sm,9,2230,247.77777777777777,from 1 to 2 mw
354980505000012,2000,original,2a3sm,5,2080,416,from 2 to 3 mw
354980505000012,2000,original,3a5sm,16,0,0,from 0 to 0.5 mw
354980505000012,2000,original,5a10sm,45,50718,1127.0666666666666,from 5 to 10 mw
354980505000012,2000,original,10a15s,21,40800,1942.857142857143,from 10 to 15 mw
354980505000012,2000,original,15a20s,25,70130,2805.2,from 10 to 20 mw
354980505000012,2000,original,aci20s,23,125800,5469.565217391304,above 20 mw
354980505000027,2000,original,meioa1,7,1057,151,from 0.5 to 1 mw
354980505000027,2000,original,1a2sm,15,4041,269.4,from 1 to 2 mw
354980505000027,2000,original,2a3sm,14,5695,406.7857142857143,from 2 to 3 mw
354980505000027,2000,original,3a5sm,18,10545,585.8333333333334,from 3 to 5 mw
354980505000027,2000,original,5a10sm,40,45898,1147.45,from 5 to 10 mw
354980505000027,2000,original,10a15s,17,33800,1988.235294117647,from 10 to 15 mw
354980505000027,2000,original,15a20s,14,39100,2792.8571428571427,from 10 to 20 mw
354980505000027,2000,original,aci20s,32,157500,4921.875,above 20 mw
354980505000029,2000,original,meioa1,13,1963,151,from 0.5 to 1 mw
